SMILES,butina_clusters,split,test_subset
O=C1NC(c2ccccn2)Nc2sc3c(c21)CCC3,6021,val,False
COc1ccc(/C=N/n2c(SC)nnc(C(C)(C)C)c2=O)cc1,2248,val,False
CCOC(=O)c1ccccc1NC(=O)Cn1cnc2c(nnn2-c2ccc(C)cc2)c1=O,94,train,False
O=C(O)c1cc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,601,train,False
O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)c1cccc(N2CCCC2=O)c1,163,train,False
CCOCCc1nnc(NC(=O)CS(=O)(=O)c2ccc(C)cc2)s1,214,train,False
Cc1ccccc1S(=O)(=O)Cc1ccc(C(=O)NC2CCCCC2)o1,12,train,False
CC(C)NC(=O)c1cccc(C(F)(F)F)c1,122,train,False
COC(=O)Cc1ccc(NC(=S)NCCCO)cc1,0,train,False
COc1ccc(-c2cc(CNC(=O)CN3CCN(C)CC3)on2)cc1,243,train,False
Cc1ccc(-n2cc(-c3ccccc3)c3c(=O)[nH]cnc32)cc1,3698,val,False
Cc1ccc(-c2cc(C(=O)N/N=C/c3c[nH]c4ccccc34)[nH]n2)cc1,721,train,False
CSc1cccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)c1,227,train,False
COc1ccc(C)cc1S(=O)(=O)n1cnc(C)c1,768,train,False
CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2ccccc2)cc1,63,train,False
Nc1ccc2nc(-c3cccc(-c4nc5ccc(N)cc5[nH]4)c3)[nH]c2c1,1708,test,False
CN1CC(=O)Nc2ccc(Br)cc2C1=O,4008,train,False
Cc1ccc(N2CCN(CC(O)COC3CCCCC3)CC2)cc1,317,train,False
CN(C)S(=O)(=O)c1cc([N+](=O)[O-])ccc1N1CCCCCC1,658,val,False
Cc1cccc(NC(=O)C2CC(=O)N(c3ccccc3)C2)c1C,60,train,False
CC(C)CC(COCc1ccc(F)cc1)N1CCN(C(=O)c2cccc(C(F)(F)F)c2)CCC1=O,1419,train,False
O=C(NCc1cccnc1)/C(=C\c1ccc(-c2ccc(Cl)c(Cl)c2)o1)S(=O)(=O)c1ccccc1,29,train,False
CCC(C(=O)NC1CCCC1)N(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccccc1,141,train,False
COc1ccc(NC(=O)c2cc3nc(-c4ccccc4)cc(-c4ccccc4)n3n2)c(OC)c1,14,train,False
O=C(CCSc1ccc(Cl)cc1)NCc1ccccn1,76,train,False
CN(C)c1ccc2c3c(ccc(N(C)C)c13)COC2,9884,test,False
O=C(c1cc([N+](=O)[O-])ccc1Cl)N1CCN(Cc2ccc3c(c2)OCO3)CC1,26,train,False
Cn1ncc(Cl)c1C(=O)N1CCN(c2ncccn2)CC1,151,train,False
O=C(Nc1ccc(Cl)cc1Cl)N1CCN(c2ncccn2)CC1,151,train,False
Cc1ccc2c(c1)N(Cc1cccc(C#N)c1)C=NS2(=O)=O,9879,train,False
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccn(Cc3ccc(C)cc3)c2=O)cc1,19,train,False
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCCCCC1,114,train,False
CC(=O)N1CCN(c2ccc(S(=O)(=O)NCCN(C(C)C)C(C)C)cc2[N+](=O)[O-])CC1,147,train,False
O=C(CC1NCCc2ccccc21)Nc1ccccc1,2202,test,False
Cc1cc(=O)[nH]c(CN2CCOCC2)n1,1053,test,False
Cc1ccc(Oc2c(C(N)=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1314,train,False
CCCCNC(=O)N(O)C1N(CCCC)C(=O)N(CC(=O)OC)C1(C)C,6426,test,False
Cc1cccc(N=C(N2CCOCC2)P(=O)(N2CCOCC2)N2CCOCC2)c1,2118,val,False
CCOc1cc(S(=O)(=O)NCC2OCCc3ccccc32)c(OCC)cc1-n1cnnn1,292,train,False
CN=c1sc2ccccc2n1CC(O)COc1ccccc1,317,train,False
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)CN1C(=O)NC(CC(C)C)C1=O,3995,train,False
CC(C)OC(=O)CCCN1C(=O)c2ccc(N)cc2C1=O,1354,val,False
CCCC(C)c1nc(C(N)=O)c2[nH]c(=O)n(-c3ccc(OC)cc3OC)c2n1,2688,val,False
Cc1cccc(C2=NCC(=O)N(CC(=O)NCc3ccco3)c3sc4c(c32)CCCC4)c1,140,train,False
CCCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,79,train,False
C=CCN1C(=O)CSc2ccc(C(=O)NCc3ccco3)cc21,146,train,False
CCCOc1ccc(CCC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,135,train,False
COc1ccc(C)cc1NC(=O)C1CCCN(S(=O)(=O)c2cccc3nonc23)C1,24,train,False
CCn1c(COc2ccc(=O)n(-c3ccccc3)n2)nnc1SCc1ccccc1,2233,train,False
O=C(CSc1nc2ccccc2n1CC(=O)N1CCOCC1)N1CCCC1,36,train,False
O=C(COC(=O)c1ccccc1C(=O)N1CCN(c2ccccc2)CC1)Nc1ccc(F)cc1,39,train,False
COC(=O)c1sc2nc(C)cc(C)c2c1N,928,train,False
COc1ccccc1-c1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)n1N,10,train,False
COc1cc(S(=O)(=O)N2CCCN(C)CC2)ccc1NC(C)=O,1,train,False
CC(=O)N1c2ccc(S(=O)(=O)N3CCC(C(=O)N4CCN(c5ccccc5F)CC4)CC3)cc2CC1C,46,train,False
O=C(COC(=O)c1cccs1)c1ccccc1,218,train,False
Cc1nc(-c2ccccn2)sc1C(=O)Nc1ccc(F)cc1F,459,train,False
CC(NC(=O)c1cc(Br)ccc1Cl)c1ccccc1,132,train,False
Cc1ccc(NC(=O)C2CCCCC2)c(O)c1,122,train,False
Cc1cc(C)n(-c2cc(C)c(C)cc2Br)n1,3709,train,False
O=S1(=O)N[C@@H](CC2=CCCCC2)C2CCCCC2O1,9146,test,False
O=C(Cn1nnc(-c2cccc(C(F)(F)F)c2)n1)N1CCCCCC1,122,train,False
Cc1cccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)c1C,246,train,False
CC(C)NC(=O)CC(=O)N/N=C/c1c(F)cccc1Cl,104,train,False
COc1ccc(C(OC(=O)c2ccco2)C(=O)NCc2ccco2)cc1,8,train,False
O=C(NCc1ccccc1Cl)c1ccc(CSc2nc3ccncc3[nH]2)cc1,125,train,False
CCn1cc(C(=O)NCCCN2CCC(C)CC2)c(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc21,3,train,False
CCc1nc2ccccc2n(CC)c1=O,9,train,False
O=C1CC(c2ccc(F)cc2)Cc2nc(NCc3ccco3)ncc21,966,train,False
Cc1cccc(OCc2nnc(SCc3nc4cc(C(F)(F)F)ccc4c(=O)[nH]3)o2)c1,712,train,False
O=C(NCC(=O)N(CCN1CCOCC1)C(C(=O)NC1CCCC1)c1cccnc1)c1cccs1,130,train,False
CCN(CC)CCn1c2ccccc2c2n[nH]c(=S)nc21,1025,train,False
COc1cc(OC)cc(C(=O)N2CCC(N3CCN(c4ccccc4)CC3)CC2)c1,11,train,False
S=c1[nH]nc(-c2cccs2)n1/N=C/c1cn(-c2ccccc2)nc1-c1ccccc1,828,train,False
COCCCNCC(O)C(F)(F)F,3065,val,False
O=C(NCCCO)c1cc2c([nH]c3ccccc32)c(-c2ccccc2)n1,1976,val,False
CCN1CCCC1CNC(=O)Cn1cc2c(n1)CCC(C)C2,1516,test,False
CCOC(=O)C1CCN(S(=O)(=O)c2cn(C)c(=O)n(C)c2=O)CC1,71,train,False
CC(C)[C@@H]1NC(=O)N(c2ccc(Oc3ccccc3)cc2)C1=O,4255,test,False
c1cnc(N2CCN(c3nc4ccccc4n4cnnc34)CC2)nc1,2664,train,False
Cc1ccc(-c2nc(C3CCN(S(C)(=O)=O)CC3)no2)cc1,581,train,False
COC(=O)c1cc(NS(=O)(=O)c2ccc(N3CCCCCC3)c([N+](=O)[O-])c2)cc(C(=O)OC)c1,42,train,False
COc1ccc(S(=O)(=O)N(C)CC(=O)NCCC2=CCCCC2)cc1,24,train,False
COC(=O)c1c(C)[nH]c(C)c1-c1ccc([N+](=O)[O-])cc1,210,train,False
O=C(/C=C\NCC(=O)c1ccccc1)c1ccc(F)cc1,466,train,False
COc1ccc(S(=O)(=O)NC(CC(=O)NCCc2ccc(OC)c(OC)c2)c2ccco2)cc1,2,train,False
Cc1cc(-c2onc(C)c2C(=O)Oc2ccc(Cl)cc2)no1,4076,train,False
Cc1ccc(N(Cc2ccc(C(=O)NN=C3CCN(C)CC3)cc2)S(C)(=O)=O)cc1C,648,val,False
COc1ccc(C(=O)NC2CC2)cc1OC1CCN(Cc2ccc(SC)cc2)CC1,2,train,False
O=C(NCCN1CCOCC1)c1noc2c1CCc1ccccc1-2,21,train,False
COc1ccc(CN2C(=O)CN(C3CCCCCC3)C(=O)C2c2ccc(OC)c(OC)c2)cc1,611,train,False
Cc1ccccc1OCC(=O)OCC(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,4,train,False
COc1ccc(S(=O)(=O)NCC(=O)NCc2cc(=O)n(C)c(=O)n2C)cc1F,562,train,False
CCc1nc(SCC(=O)c2ccc3c(c2)OCCO3)c2ccccc2n1,32,train,False
CCc1ccc(-c2csc3nc[nH]c(=O)c23)cc1,2771,test,False
O=C(CCCSc1nc2sc3c(c2c(=O)[nH]1)CCC3)NCCO,1388,train,False
CN1C(=O)CC(P(=O)(c2ccccc2)c2ccccc2)N(C)C1=O,8269,train,False
C=CCn1c(C)cc(C(=O)COC(=O)COc2ccccc2C#N)c1C,374,train,False
C=CCNC(=O)Cn1nc(-c2ccccc2)ccc1=O,278,val,False
CCc1ccc(/C=C/C(=O)c2cc(Br)ccc(=O)c2O)cc1,2336,val,False
Cc1cc(-c2cccc([N+](=O)[O-])c2)nc2ccc3ccccc3c12,484,train,False
CC1(C)CC(=O)C2=C(C1)N(CC1CCCO1)C(=O)C2(NC(=O)c1cccnc1)C(F)(F)F,1495,test,False
CSc1nnc([C@H](C)NC(=O)OC(C)(C)C)o1,1709,test,False
O=C1[C@@H]2CSCN2C(=O)CN1CCc1cccc(F)c1,4126,test,False
Nc1nc2ccccc2n1CCN1CCCC1,84,train,False
Cc1cc(OCCCCCNCCO)ccc1Cl,1507,val,False
CCc1ccc(/C=N/Nc2nn[nH]n2)cc1,5171,train,False
Cc1cccc(-n2cc(CN(C)Cc3nccn3C)c(-c3cccc(F)c3)n2)c1,5339,val,False
Cc1cc(SCCOc2ccc(Br)cc2)nc(N)n1,625,train,False
N=C1c2ccccc2CN1c1cccc([N+](=O)[O-])c1,34,train,False
O=S(=O)(c1ccc(Cl)cc1)N1CCC2(CC1)CO2,7,train,False
Cc1ccc(NC(=O)COC(=O)CN2C(=O)C3CCCCC3C2=O)cc1S(=O)(=O)N1CCOCC1,3,train,False
NS(=O)(=O)c1ccc(NC(=O)CN2CCCc3ccccc32)cc1,88,train,False
CNS(=O)(=O)c1cccc(C(=O)NCC2CCCCC2)c1,279,train,False
Cc1cc(S(=O)(=O)/N=C(\N)c2ccc(C(N)=O)cc2)cc(C)c1F,2068,train,False
O=c1c2ccccc2nc2n1CCCS2,458,train,False
CC1CCCC(C)N1C(=O)COc1ccc([N+](=O)[O-])cc1Cl,343,train,False
Cc1c(-c2csc(N)n2)cnn1C,3034,val,False
CCOC(=O)N1CCN(c2ncnc3c2cnn3-c2ccc(OC)cc2)CC1,11,train,False
CC(C)[C@H](NC(=O)c1ccccc1)C(=O)OCC(=O)Nc1ccc2c(c1)OCCO2,10,train,False
COc1cccc(C2C(C#N)=C(N)N(N(C)C)C3=C2C(=O)CC(C)(C)C3)c1,1234,train,False
CCCCCn1c(=O)[nH]c2cc(C(=O)N3CCN(C(=O)OCC)CC3)ccc2c1=O,94,train,False
Cc1cccc(/C=N/c2sc3c(c2C#N)CCN(Cc2ccccc2)C3)c1O,4780,test,False
Cc1ccc(-c2[nH]n3c(=O)c4c(nc3c2C)CCCC4)cc1,3945,train,False
CN1CCN(S(=O)(=O)c2cccc(C(=O)Nc3sc4c(c3C(N)=O)CCCC4)c2)CC1,1,train,False
Cn1c(C(C#N)C(=O)Cc2cccc3ccccc23)nc2ccccc21,84,train,False
COc1cc(C2NC(=O)C(C#N)=C(S)N2c2ccc(C)cc2)ccc1OC(C)C,5010,train,False
CCOC(=O)c1nnn(CC(=O)N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)c1C(=O)OCC,636,train,False
CCOC(=O)c1ccc(NC(=O)COc2cc(=O)n(CC)c3ccccc23)cc1,9,train,False
O=C(NNS(=O)(=O)c1ccc2ccccc2c1)c1cc(-c2ccccn2)nc2ccccc12,631,train,False
Cc1ccc(N2CCN(C(=O)c3ccccc3NC(=O)c3ccccc3C(=O)O)CC2)cc1,11,train,False
C=CCNC(=O)CC1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1,142,train,False
COc1cc(SC)ccc1C(=O)Nc1ccccn1,27,train,False
O=C(O)Cc1sc(-c2ccccc2Cl)nc1-c1ccccc1,1393,test,False
O=C(CSc1nnc(CNC(=O)c2cccs2)o1)c1ccccc1,171,train,False
CCCNC(=O)c1cc(-c2ccc(Br)cc2)on1,116,train,False
Cc1nc2ccc3nc(NC(=O)c4ccc(S(=O)(=O)N5CCOCC5)cc4)sc3c2s1,1,train,False
COc1cc(S(=O)(=O)N2CCCCC2)ccc1NC(C)=O,1,train,False
CCC(=O)c1ccc(OCC(=O)c2ccc3c(c2)NC(=O)CO3)cc1,678,train,False
COc1ccc(C2C(C(=O)Nc3cc(C)on3)c3ccccc3C(=O)N2C)cc1OC,1174,train,False
O=C(Nc1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O)C1CCCO1,340,train,False
CC(C)(C)SCCNC(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(F)cc1,38,train,False
CC(C)C(NS(=O)(=O)c1cccc2nsnc12)C(=O)NCc1ccco1,288,train,False
Cc1ccccc1CS(=O)(=O)CCC(=O)NCCCN1CCOCC1,21,train,False
COc1cc(-c2noc(C)c2/C=C/c2ccc(N)cc2)cc(OC)c1OC,1060,train,False
Cc1ccc(C)c(C(C)NC(=O)C2C3CCC(O3)C2C(=O)O)c1,4620,train,False
Fc1cccc(-c2n[nH]c(=S)n2-c2ccccc2)c1,342,train,False
CCOc1ccccc1-c1nc(CN2CCCN(C(=O)c3ccco3)CC2)c(C)o1,164,train,False
CS(=O)(=O)N1CCN(C(=O)c2ccccc2)C1,11,train,False
COc1cc(S(=O)(=O)N(Cc2ccco2)C2CCCC2)ccc1-n1cnnn1,595,train,False
CCOc1cc(NC(=S)NCCCN2CCOCC2)c(OCC)cc1NC(=O)C1CCCCC1,21,train,False
CS(=O)(=O)N(CC(=O)N1CCN(c2ccc(F)cc2)CC1)c1ccc(F)c(Cl)c1,131,train,False
CCN1CCN(C(=O)CNC(=O)c2nn(-c3ccc(OC)cc3)c(=O)c3ccccc23)CC1,94,train,False
O=C(Cc1ccccc1)Nc1ccc2oc(-c3ccncc3)nc2c1,0,train,False
COC(=O)C1C(=O)c2c([nH]c(C(=O)OC3CCCC3C)c2C)CC1C,5473,train,False
COc1ccc(-c2ccc(=O)n(CC(=O)Nc3cccc(O)c3)n2)cc1OC,4,train,False
Cc1cccc(N2C(=O)CC(N3CCN(c4ccc(Cl)cc4)CC3)C2=O)c1,473,train,False
CCn1cnc2cc(NCc3ccncc3)ccc21,1768,train,False
COc1ccc(/C=N/n2c(C)nc3ccccc3c2=O)cc1OC,180,train,False
Cc1cc2n(n1)C(c1ccsc1)Nc1ccccc1-2,6713,test,False
Cc1ccc(-c2nc(C#N)c(NCc3ccco3)o2)cc1,398,train,False
COC(=O)c1ccc(C(C(=O)NCc2ccccc2)N(Cc2ccco2)C(=O)c2cnccn2)cc1,183,train,False
Cc1ccc(NCc2nnc(SCCN3CCCCC3)n2CC2CCCO2)cc1Cl,244,train,False
CCCC[N+]12CCC(CC1)C(Cc1ccccc1)C2,5188,val,False
CC(=O)Nc1ccc2nc(-c3ccccn3)[nH]c2c1,504,train,False
COc1cc2cc(C(c3nnnn3C3CCCC3)N(C)C3CCCCC3)c(=O)[nH]c2cc1OC,1106,train,False
Cc1cc(C)nc(N2CCCC(C(=O)NCCC3=CCCCC3)C2)n1,24,train,False
O=C(C[N+]1(CC#Cc2ccccc2)CCOCC1)c1ccccc1,4434,train,False
COc1cc(CNc2ccc(O)cc2)cc(Br)c1OCc1ccccc1F,1915,val,False
CCCc1nc2ccccc2c(C(=O)OCC(=O)c2ccc3c(c2)NC(=O)CO3)c1CC,1720,val,False
COc1cc(/C=C/C(=O)OCC(=O)Nc2ccc(NC(C)=O)cc2)cc(S(=O)(=O)N2CCc3ccccc32)c1OC,201,train,False
CCCOC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,5811,train,False
CCOCCCNC(=O)c1ccccc1NC(=O)C1=C(C)OCCS1,620,train,False
COc1ccccc1CNC(=O)COc1ccc(S(=O)(=O)N2CCCC2)cc1,1,train,False
COc1ccc(C(C)=O)cc1COC(=O)c1cccnc1SC,701,train,False
O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1cccc(C(F)(F)F)c1,39,train,False
Cc1cccc(C)c1NC(=O)CN1CCc2ccccc2C1,4,train,False
COc1cccc(N2CCN(c3nc(C)cc(=O)[nH]3)CC2)c1,180,train,False
COc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NC1CCCC1)c1ccc(N(C)C)cc1,130,train,False
CCOc1cc(/C=N/N=C2/NC(=O)C(CC(=O)O)S2)ccc1OS(=O)(=O)c1ccc(C)cc1,1740,train,False
COc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1,87,train,False
Cc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCCO4)CC2)cc1,3,train,False
CCN(CC)S(=O)(=O)c1cccc2nonc12,829,test,False
CCn1cc(C(=O)N[C@H](C(=O)NCCCN2CCOCC2)C(C)C)c(=O)c2cc3c(cc21)OCO3,146,train,False
CC(C)c1ccc(NC(=O)Cn2cccc2C2=NC(c3ccccc3)CO2)cc1,209,train,False
O=C(NCc1ccc(F)cc1)C(=O)NCC1OCCN1C(=O)c1ccc(Cl)cc1,241,train,False
O=C(C[N+]12CCC(CC1)C(CO)C2)c1ccc(Br)cc1,6531,train,False
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,8774,train,False
COCCCNc1nc2c([nH]1)c(=O)[nH]c(=O)n2C,4435,test,False
CC1(C#CC[N+]2(C)CCCCC2)CCC2C(O1)c1ccccc1OC2(C)C,12537,val,False
CCN(CC)CCOC(=O)c1ccc(NC(=O)C(C)NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,4412,train,False
C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12,7297,train,False
C[NH+]1CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1,2221,train,False
COc1cc(OC)c(OC)cc1C[NH2+]CCc1cccc(F)c1,1250,train,False
OC(COCc1cccs1)C[NH+]1CCCCCC1,2279,test,False
CCOC(=O)c1c(CN2CCOCC2)n(C)c2cc(Br)c(O)c(C[NH+](C)C)c12,370,train,False
CC([NH2+]CC(O)COc1ccc2ccccc2c1)c1ccccc1,1916,train,False
COc1ccc(CC[NH2+]CC(C)c2ccccc2)cc1,1238,train,False
CCC(C)(C)n1nnnc1C(c1ccc(Cl)cc1)[NH+]1CCN(C)CC1,2196,val,False
CC1CCN(C2CC[NH+](S(=O)(=O)c3ccc(F)cc3)CC2)CC1,3241,train,False
COc1cc(C[NH2+]CCSc2nnnn2C)cc(Br)c1OCc1ccc(F)cc1,2055,train,False
COc1ccc(S(=O)(=O)[NH+]2CCN(C3CCCCCCC3)CC2)cc1,595,train,False
CCC(C)N1CC[NH2+]CC1,12028,train,False
Nc1nc(=O)c2sc(=O)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,3276,train,False
COc1ccc(Br)cc1C[NH+](C)CC(=O)NCCc1ccccc1,2,train,False
Cc1cc(Cl)cc(C)c1OCC[NH2+]Cc1ccccc1,2055,train,False
Cc1ccc2nc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)[NH+]4CCOCC4)cc3)sc2c1,769,train,False
COc1ccc(CC[NH2+]CC(=O)Nc2ccc(C)c(Br)c2)cc1OC,2,train,False
[NH3+]CCCCCc1nnc(SCc2ccccc2Cl)o1,2844,train,False
O=C(c1cccc(Cl)c1)N1CC[NH+](C2CCCCCC2)CC1,26,train,False
CCn1cc(C(=O)NCc2ccc(F)cc2)cn1,89,train,False
CC(=O)C1=C(O)C(=O)N(CC[NH+]2CCOCC2)C1c1ccc(N(C)C)cc1,4230,train,False
CS(=O)(=O)c1ccc2nc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(F)c(F)c4)c3)sc2c1,37,train,False
CC(C)N(Cc1nccn1C)C(=O)c1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1,993,train,False
C[NH+](C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,3169,train,False
CC[NH+](CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,4058,val,False
COc1ccc(C(=O)CCS(=O)(=O)c2ccc(F)cc2)cc1OC,2,train,False
C(#CC[NH+]1CCCC1)CC(c1ccccc1)c1ccccc1,6266,val,False
C[NH+](C)Cc1ccc(Sc2cccc(Cl)c2)cc1,7126,val,False
OCC[NH+](CCO)c1nc(-c2ccccc2)nc2c1oc1ccccc12,1403,train,False
[NH3+]CCNC(=O)c1c(O)c2cccc3c2n(c1=O)CCC3,773,test,False
COc1cc(C[NH+]2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)c([N+](=O)[O-])cc1OC,941,train,False
CCN(CC)c1nc2ccccc2c([NH3+])c1-c1ccccc1,3880,train,False
CC(C)CC([NH3+])c1cn([C@@H](CCC(=O)O)C(=O)N2CCNCC2)nn1,3646,test,False
Cc1cc(N2CCN(C)CC2)ccc1[NH2+]S(=O)(=O)c1ccc2ccccc2c1,1154,train,False
Cc1ccn2c(-c3csc([NH2+]Cc4ccccc4)n3)c(C)nc2c1,4959,val,False
CC(=O)c1ccc(C(=O)N(CC[NH+](C)C)c2nc3c(Cl)cccc3s2)cc1,769,train,False
O=S(=O)([NH2+]C1CCN(Cc2ccccc2)CC1)c1ccc2ccccc2c1,26,train,False
CC(C)c1ccc(OCCCC[NH+]2CCCCC2)cc1,1103,train,False
CN1CC[NH+](CC(=O)Nc2ccccc2C(F)(F)F)CC1,338,train,False
O=C(O)c1cn(C2CC2)c2cc([NH+]3CCNCC3)c(F)cc2c1=O,3843,test,False
COc1ccccc1N1CC[NH+](C2CCN(C(=O)COc3cccc(C)c3)CC2)CC1,52,train,False
O=C(NC1CCCCC1)NC1CC[NH+](CC(=O)N2CCOCC2)CC1,528,train,False
C=CCc1ccc(OCC[NH+]2CCc3ccccc3C2)c(OC)c1,3332,test,False
C[NH+]1CCN(CCCCOc2ccccc2-c2ccccc2)CC1,1087,train,False
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H]([NH2+]C)[C@H]1O,5857,test,False
COc1ccc(C(=O)OC(C)CN2CC[NH+](C)CC2)cc1OC,317,train,False
c1ccc(C[NH2+]c2nc3ccccc3n2CCN2CCOCC2)nc1,247,train,False
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N1CC[NH+](c2cccc(C(F)(F)F)c2)CC1,887,train,False
CC1c2ccccc2SC(CCC[NH+](C)C)c2ccccc21,11168,train,False
Cc1ccc(S(=O)(=O)NC(C)(C)C[NH+]2CCC(Cc3ccccc3)CC2)cc1,59,train,False
C[NH+](C)C(Cc1ccccc1)C(=O)c1cccs1,758,train,False
CCC(c1nnnn1CCOC)[NH+]1CCN(Cc2ccccc2)CC1,557,train,False
CCCOc1ccc(C2=CSC3=NCC[NH+]23)cc1,6928,test,False
OC(COc1ccc(Br)cc1)C[NH+]1CCCC1,680,train,False
c1ccc(CN2CC[NH+](CCOCCOc3ccc4c(c3)CCC4)CC2)cc1,679,test,False
Cc1cc(C)cc(OCC(O)C[NH+]2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,79,train,False
FC(F)(F)c1ccc(CN2CC[NH+](Cc3ccco3)CC2)cc1,2990,train,False
OCCN1CC[NH+](CC(O)COc2ccc(-c3ccccc3)cc2)CC1,680,train,False
Cc1cccc([NH+]2CCc3c2nc2ccc(Br)cc2c3N)c1,7554,train,False
c1ccc(C2C[NH2+]Cc3c2ccc2ccccc32)cc1,9413,val,False
Clc1ccc(OCC[NH2+]CCc2ccccc2)cc1,761,train,False
COc1ccc(N=C([NH3+])SCc2ccccn2)cc1,368,train,False
Fc1ccc(COc2ccc(Br)cc2C[NH2+]Cc2ccncc2)cc1,3228,test,False
NC(=O)c1c(NC(=O)Cc2ccccc2)sc2c1CC[NH+](Cc1ccccc1)C2,402,train,False
O=C(c1ccc(F)cc1)C1CC[NH+](CCn2c(=S)[nH]c3ccccc3c2=O)CC1,196,train,False
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)[NH2+]CCN2CCOCC2)cc1,74,train,False
CCN1CC[NH+](CCC(=O)Nc2ccc(C)cc2)CC1,3,train,False
CCOc1cccc2sc(N(CCC[NH+](C)C)C(=O)Cc3ccccc3)nc12,769,train,False
COc1ccccc1[NH+]1CCN(CC(=O)c2ccc(F)cc2)CC1,4,train,False
c1ccc2c(c1)CCOC2CNCCC[NH+]1CCCCC1,3062,train,False
CN(C)CCCN(C(=O)c1ccc(S(=O)(=O)[NH+](C)Cc2ccccc2)cc1)c1nc2cc3c(cc2s1)OCO3,769,train,False
COc1ccc(-c2csc(N(CCC[NH+]3CCOCC3)C(=O)c3ccco3)n2)cc1,96,train,False
CCOC(=O)N1CC[NH+](S(=O)(=O)c2ccc(C(=O)N(CCN(CC)CC)c3nc4c(C)cccc4s3)cc2)CC1,1376,val,False
Cc1cc(Br)ccc1OCCCC[NH+]1CCCCC1,1103,train,False
Cc1cccc(C[NH2+]CCc2c[nH]c3ccccc23)c1,998,train,False
CCC(=O)c1ccc(OCC(O)C[NH+]2CC(C)OC(C)C2)cc1,317,train,False
CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)C(C)NCCC[NH+]1CCOCC1,992,train,False
COc1ccc(CC[NH2+]c2ccncn2)cc1OC,388,train,False
C[NH+]1CCCN(S(=O)(=O)c2cccc(Cl)c2Cl)CC1,349,train,False
[NH3+]CCc1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,5516,val,False
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CC[NH+](c2ncccn2)CC1,2138,test,False
CCCC[NH2+]CCOCCOc1ccc(C)cc1[N+](=O)[O-],823,train,False
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,4008,train,False
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,2323,train,False
O=C(O)/C(=C\c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,353,train,False
O=c1oc(-c2ccc(C(F)(F)F)cc2)nn1Cc1cc(Cl)ccc1O,10755,test,False
